cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,idothnii,iinvfee,ivencap,iserfee,isecz,iinscom,iinsund,iinsoth,netgnsln,netgnsre,netgnast,iotnii
"11349","10879","849647","1200357","IOWA STATE SAVINGS BANK","Knoxville","IA","50138","6/30/2017","2/22/2022","SM","222 E. Robinson St.","DUCLARKEE INC","3","0","0","2","1","Marion","","","1/5/1903","1/1/1934","8/26/2013","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","469","64","","0","0","36","0","7","102","0","0","267"
"8751","13914","869346","2791553","IOWA STATE SAVINGS BANK","Creston","IA","50801","6/30/2017","2/22/2022","NM","401 W. Adams St.","IOWA COMMUNITY BCORP INC","5","0","0","2","1","Union","","","1/1/1883","1/1/1934","5/15/2017","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.issbbank.com","496","0","","0","0","0","0","0","0","55","2","439"
"18400","0","649342","1131901","IOWA TRUST & SAVINGS BANK","Emmetsburg","IA","50536","6/30/2017","2/22/2022","NM","2101 10th St.","EMMETSBURG BANK SHARES INC","1","0","0","2","1","Palo Alto","","","7/1/1929","6/7/1961","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.iowatrustbank.com","131","0","","0","0","1","0","1","0","0","0","130"
"1547","12575","202541","1202119","IOWA TRUST AND SAVINGS BANK","Centerville","IA","52544","6/30/2017","2/22/2022","NM","200 N. 10th St.","BRADLEY BCORP INC","2","0","0","2","1","Appanoose","","","1/1/1896","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.iowatrust.bank","168","0","0","40","0","8","0","8","14","0","0","106"
"10473","0","760434","2067771","IPAVA STATE BANK","Ipava","IL","61441","6/30/2017","2/22/2022","NM","70 E. Main St.","ISB BANCSHARES INC","6","0","0","2","1","Fulton","37900","Peoria, IL","9/11/1902","1/1/1934","4/26/2012","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.ipavastatebank.com","424","0","0","43","0","62","0","62","103","-1","7","210"
"15593","0","532453","4394060","IPSWICH STATE BANK","Ipswich","SD","57451","6/30/2017","2/22/2022","NM","301 1st Ave.","IPSWICH CMTY BANCSHARES INC","1","0","0","2","1","Edmunds","","","4/13/1938","4/13/1938","6/30/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.isbipswich.com","40","0","","0","0","0","0","0","0","0","0","40"
"1237","8847","428462","1248845","IRELAND BANK","Malad City","ID","83252","6/30/2017","2/22/2022","NM","33 Bannock St.","IRELAND BCORP LTD","14","0","0","2","0","Oneida","","","12/1/1892","1/1/1934","9/9/2014","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","Western","0","1","http://www.ireland-bank.com","297","0","","0","0","4","0","4","0","22","0","271"
"28908","2601","45775","","IRON WORKERS SAVINGS BANK","Aston","PA","19014","6/30/2017","2/22/2022","SB","3333 Concord Rd.","","3","0","0","4","0","Delaware","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1879","1/3/1969","12/1/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.iwsb.com","58","0","","1","0","0","0","0","0","0","0","57"
"11746","0","1007930","1205062","IROQUOIS FARMERS STATE BANK","Iroquois","IL","60945","6/30/2017","2/22/2022","NM","111 W Lincoln St","S&H HOLDINGS INC","6","0","0","2","1","Iroquois","","","1/1/1919","1/1/1934","10/1/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.iroqbank.com","36","0","","0","0","2","0","1","0","-9","0","43"
"29675","3870","403870","4299316","IROQUOIS FEDERAL SAVINGS AND LOAN ASSOCIATION","Watseka","IL","60970","6/30/2017","2/22/2022","SA","201 E Cherry St","IF BCORP INC","7","0","1","4","0","Iroquois","","","1/1/1883","9/2/1936","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.iroquoisfed.com","1576","287","","203","0","325","0","322","120","7","0","634"
"1005","10541","74140","1401118","ISABELLA BANK","Mount Pleasant","MI","48858","6/30/2017","2/22/2022","SM","200 E. Broadway","ISABELLA BANK CORP","29","0","0","4","0","Isabella","","","7/1/1903","1/1/1934","3/31/2008","Stock","0","1","FED","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","www.isabellabank.com","3640","326","0","523","0","10","0","10","355","10","63","2353"
"23469","11224","447874","2126977","ISLANDERS BANK","Friday Harbor","WA","98250","6/30/2017","2/22/2022","NM","225 Blair St.","BANNER CORP","3","0","0","4","0","San Juan","","","7/7/1981","7/7/1981","7/29/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","0","","505","0","0","0","0","0","0","0","0","92","0","413"
"19977","15515","320119","1240737","ISRAEL DISCOUNT BANK OF NEW YORK","New York","NY","10017","6/30/2017","2/22/2022","NM","511 5th Ave.","ISRAEL DISCOUNT BANK LTD","7","1","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1922","7/1/1969","5/5/2017","Stock","0","1","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","www.idbny.com","21921","4814","0","0","0","2","0","2","263","0","462","16380"
"16666","0","812436","1209695","ITASCA BANK & TRUST CO.","Itasca","IL","60143","6/30/2017","2/22/2022","NM","308 W. Irving Park Rd.","ITASCA BCORP INC","2","0","0","4","0","Du Page","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/24/1948","1/24/1948","11/13/2008","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.itascabank.com","465","167","","0","0","0","0","0","0","5","0","293"
"34619","0","2774707","","ITS BANK","Johnston","IA","50131","6/30/2017","2/22/2022","NM","6700 Pioneer Pkwy.","","1","0","0","7","0","Polk","19780","Des Moines-West Des Moines, IA","1/1/2000","1/1/2000","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","0","","222","0","","0","0","0","0","0","0","0","0","222"
"12514","12974","529341","1247295","IXONIA BANK","Ixonia","WI","53036","6/30/2017","2/22/2022","NM","W 1046 Marietta Ave","IXONIA BANCSHARES INC","6","0","0","4","0","Jefferson","","","1/1/1918","1/1/1934","3/1/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","www.ixoniabank.com","844","172","0","105","0","28","0","0","102","0","0","437"
"291","12003","1016718","","JACKSON COUNTY BANK","Mc Kee","KY","40447","6/30/2017","2/22/2022","NM","123 Main St. N","","3","0","0","2","0","Jackson","","","10/5/1904","1/1/1934","5/12/2011","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.jacksoncobank.com","207","0","","0","0","13","0","13","0","8","0","186"
"15121","11561","112444","1141218","JACKSON COUNTY BANK","Black River Fall","WI","54615","6/30/2017","2/22/2022","NM","8 Main St.","WISCONSIN BANK SERVICES INC","6","0","0","2","1","Jackson","","","1/2/1877","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","","494","60","0","143","0","32","0","32","43","0","0","216"
"13109","0","884442","1098590","JACKSON COUNTY BANK","Seymour","IN","47274","6/30/2017","2/22/2022","NM","125 S. Chestnut St.","BANCORP OF SOUTHERN INDIANA","11","0","0","4","0","Jackson","","","1/1/1900","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","0","1","http://www.jcbank.com","1844","208","","68","0","2","0","2","212","-6","0","1360"
"30492","5440","291376","3823901","JACKSON FEDERAL SAVINGS AND LOAN ASSOCIATION","Jackson","MN","56143","6/30/2017","2/22/2022","SA","414 2nd St.","JACKSON FINANCIAL MHC","1","0","0","8","0","Jackson","","","1/1/1892","8/29/1955","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.jacksonfederalsl.com","73","0","0","0","0","0","0","0","0","13","0","60"
"8799","0","122153","1131705","JACKSON PARISH BANK","Jonesboro","LA","71251","6/30/2017","2/22/2022","NM","201 Main St.","JACKSON BCORP INC","1","0","0","7","0","Jackson","","","1/1/1904","1/1/1934","5/14/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","http://jacksonparishbank.com","76","0","","0","0","1","0","1","0","0","0","75"
"31266","6637","360777","","JACKSON SAVINGS BANK, SSB","Sylva","NC","28779","6/30/2017","2/22/2022","SB","741 W. Main St.","","2","0","0","5","0","Jackson","","","1/1/1955","12/18/1961","3/31/2006","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","www.jacksonsavingsbank.com","3","0","0","0","0","0","0","0","0","0","0","3"
"28211","1146","687474","2300982","JACKSONVILLE SAVINGS BANK","Jacksonville","IL","62650","6/30/2017","2/22/2022","SB","1211 W. Morton Ave.","JACKSONVILLE BCORP INC","6","0","0","2","0","Morgan","","","1/1/1917","10/4/1945","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","","1496","418","","168","0","212","0","15","136","91","0","471"
"10960","11816","88259","1124284","JANESVILLE STATE BANK","Janesville","MN","56048","6/30/2017","2/22/2022","NM","201 N Main St.","JANESVILLE HOLDING CO","1","0","0","2","1","Waseca","","","1/1/1898","1/1/1934","12/21/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","http://www.janesvillestatebank.com","83","0","","0","0","0","0","0","19","0","0","64"
"31083","6351","613978","","JARRETTSVILLE FEDERAL SAVINGS AND LOAN ASSOCIATION","Jarrettsville","MD","21084","6/30/2017","2/22/2022","SA","3706 Norrisville Rd.","","1","0","0","5","0","Harford","12580","Baltimore-Columbia-Towson, MD","1/1/1876","12/17/1959","2/23/2012","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.jarrettsvillefederal.com","159","0","","0","0","0","0","0","0","0","0","159"
"16546","0","980531","1833997","JD BANK","Jennings","LA","70546","6/30/2017","2/22/2022","NM","507 Main St.","JEFF DAVIS BANCSHARES INC","25","0","0","4","0","Jefferson Davis","","","3/12/1947","3/12/1947","6/28/2013","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","https://jdbank.com","2051","232","0","0","0","44","0","44","0","-128","0","1903"
"7123","10785","306908","1048504","JEFF BANK","Jeffersonville","NY","12748","6/30/2017","2/22/2022","NM","4864 State Rt. 52","JEFFERSONVILLE BCORP","12","0","0","4","0","Sullivan","","","10/1/1913","1/1/1934","1/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.jeff.bank","919","0","","0","0","0","0","0","0","-29","0","948"
"16470","0","45560","1109290","JEFFERSON BANK","San Antonio","TX","78217","6/30/2017","2/22/2022","NM","1777 Ne Loop 410, Ste 100","JEFFERSON BANCSHARES INC","13","0","0","4","1","Bexar","41700","San Antonio-New Braunfels, TX","8/12/1946","8/12/1946","6/17/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.jeffersonbank.com","6056","687","0","24","0","2685","0","2685","1071","41","0","1548"
"1071","14160","598954","1094613","JEFFERSON BANK AND TRUST COMPANY","Saint Louis","MO","63103","6/30/2017","2/22/2022","NM","2301 Market St.","DELTA BANCSHARES CO","5","0","0","4","0","Saint Louis City","41180","St. Louis, MO-IL","1/1/1892","1/1/1934","2/1/2016","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.jbt-stl.com","384","0","0","0","0","0","0","0","17","15","0","352"
"58672","0","3667105","4576503","JEFFERSON BANK OF FLORIDA","Oldsmar","FL","34677","6/30/2017","2/22/2022","NM","3711 Tampa Rd.","JEFFERSON BANKSHARES INC","6","0","0","4","0","Pinellas","45300","Tampa-St. Petersburg-Clearwater, FL","12/3/2007","12/3/2007","7/31/2015","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","","244","0","0","0","0","0","0","0","0","0","0","244"
"19762","11904","854454","1094314","JEFFERSON BANK OF MISSOURI","Jefferson City","MO","65109","6/30/2017","2/22/2022","SM","700 S.W. Blvd.","CENTRAL BANCOMPANY INC","5","0","0","4","0","Cole","27620","Jefferson City, MO","11/2/1967","11/2/1967","1/2/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","0","","2271","139","0","235","0","107","0","42","517","50","16","1207"
"17452","0","249957","2062347","JEFFERSON COUNTY BANK","Daykin","NE","68338","6/30/2017","2/22/2022","NM","306 Jefferson St","JEFFERSON CNTY BANCSHARES INC","1","0","0","2","1","Jefferson","","","9/17/1892","6/8/1955","8/31/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","","24","0","0","0","0","0","0","0","0","0","0","24"
"9997","11694","786733","","JEFFERSON SECURITY BANK","Shepherdstown","WV","25443","6/30/2017","2/22/2022","NM","105 E Washington St.","","6","0","1","5","0","Jefferson","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","5/19/1869","1/1/1934","2/26/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","http://www.jsb.bank","560","0","","0","0","0","0","0","0","-4","-2","566"
"14359","9686","732918","1117688","JERSEY SHORE STATE BANK","Williamsport","PA","17701","6/30/2017","2/22/2022","NM","300 Market St.","PENNS WOODS BCORP INC","17","0","0","4","0","Lycoming","48700","Williamsport, PA","5/12/1934","5/12/1934","5/16/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","www.jssb.com","3479","677","0","0","0","286","0","286","752","-78","38","1804"
"12384","0","482446","1141692","JERSEY STATE BANK","Jerseyville","IL","62052","6/30/2017","2/22/2022","NM","1000 S. State St.","JSB BCORP INC","2","0","0","8","0","Jersey","41180","St. Louis, MO-IL","1/28/1903","1/1/1934","2/3/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","http://www.jerseystatebank.com","342","0","","105","0","0","0","0","0","0","0","237"
"18237","8429","820301","","JEWETT CITY SAVINGS BANK","Jewett City","CT","6351","6/30/2017","2/22/2022","SB","111 Main St.","","5","0","0","4","0","New London","35980","Norwich-New London, CT","6/23/1873","7/1/1960","1/1/2016","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","http://www.jcsbank.com","542","64","0","3","0","1","0","1","0","0","-3","477"
"7599","0","920210","1406935","JIM THORPE NEIGHBORHOOD BANK","Jim Thorpe","PA","18229","6/30/2017","2/22/2022","SM","12 Broadway","JTNB BCORP INC","6","0","0","5","0","Carbon","10900","Allentown-Bethlehem-Easton, PA-NJ","8/25/1902","1/1/1934","12/31/2013","Stock","0","1","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.jtnb.com","172","0","0","0","0","0","0","0","0","-47","0","219"
"35237","15685","2992547","1277313","JOHN DEERE FINANCIAL, F.S.B.","Madison","WI","53717","6/30/2017","2/22/2022","SA","8402 Excelsior","DEERE&COMPANY INC","1","0","0","2","0","Dane","31540","Madison, WI","12/24/2000","12/24/2000","5/27/2014","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","0","www.deere.com","35527","0","0","0","0","0","0","0","0","0","1","35526"
"58243","0","3419416","5039724","JOHN MARSHALL BANK","Reston","VA","20190","6/30/2017","2/22/2022","SM","1943 Isaac Newton Sq. East,","JOHN MARSHALL BCORP INC","6","0","1","4","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","4/17/2006","4/17/2006","10/14/2011","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","https://www.johnmarshallbank.com","545","0","0","0","0","0","0","0","0","0","0","545"
"20296","9852","58243","1490701","JOHNSON BANK","Racine","WI","53403","6/30/2017","2/22/2022","SM","555 Main St, 490","JOHNSON FINANCIAL GROUP INC","44","0","1","4","0","Racine","39540","Racine, WI","11/12/1970","11/12/1970","12/31/2015","Stock","0","1","FED","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","0","www.johnsonfinancialgroup.com","18218","3564","0","2012","0","255","0","1","5361","600","-3","6429"
"16176","0","977652","1105630","JOHNSON CITY BANK","Johnson City","TX","78636","6/30/2017","2/22/2022","NM","100 E Pecan St","PEDERNALES INVESTMENT CORP","1","0","0","4","1","Blanco","","","8/1/1944","8/1/1944","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.j-cbank.com","128","0","0","0","0","0","0","0","0","0","-14","142"
"22070","15800","45430","","JOHNSON COUNTY BANK","Mountain City","TN","37683","6/30/2017","2/22/2022","NM","241 W. Main St.","","1","0","0","5","0","Johnson","","","7/24/1975","7/24/1975","12/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","http://www.johnsoncountybank.com","109","0","","0","0","2","0","2","0","-6","0","113"
"15237","0","235950","1059724","JOHNSON STATE BANK","Johnson","KS","67855","6/30/2017","2/22/2022","NM","106 N. Main St.","JOHNSON STATE BANCSHARES INC","2","0","0","2","1","Stanton","","","11/14/1914","7/19/1935","9/13/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.johnsonstatebank.com","33","0","","0","0","0","0","0","0","0","0","33"
"58396","0","3412417","3923342","JONAH BANK OF WYOMING","Casper","WY","82601","6/30/2017","2/22/2022","SM","777 W. 1st St.","JONAH BANKSHARES","4","0","0","4","0","Natrona","16220","Casper, WY","7/31/2006","7/31/2006","4/20/2017","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","www.jonah.bank","1833","0","","0","0","0","0","0","1503","0","0","330"
"9325","0","121651","","JONESBORO STATE BANK","Jonesboro","LA","71251","6/30/2017","2/22/2022","NM","109 Main St.","","1","0","0","7","0","Jackson","","","1/1/1913","1/1/1934","12/8/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.jonesborostatebank.com","123","0","","0","0","0","0","0","0","3","28","92"
