cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,ore,oreinv,oreoth,oreres,oremult,orenres,orecons,oreag,oregnma,oreothf
"17955","14026","526751","2366634","THE PEABODY STATE BANK","Peabody","KS","66866","9/30/2010","8/17/2020","NM","201 N. Walnut St.","PEABODY STATE BCORP","2","0","0","2","0","Marion","","","5/9/1899","1/8/1959","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","","244","","244","0","0","244","0","0","0",""
"13006","16047","396954","1109058","THE PECOS COUNTY STATE BANK","Fort Stockton","TX","79735","9/30/2010","8/17/2020","NM","500 N. Main St.","PECOS COUNTY BANCSHARES INC","3","0","0","4","1","Pecos","","","5/11/1928","1/1/1934","12/12/2008","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","WWW.PCSBANK.NET","551","","551","0","0","551","0","0","0",""
"11401","9667","258351","1139121","THE PENINSULA BANK OF ISHPEMING","Ishpeming","MI","49849","9/30/2010","8/17/2020","SM","100 S. Main St.","PENINSULA FINANCIAL CORP","6","0","0","4","0","Marquette","","","10/27/1887","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","0","1","","1472","","1472","556","0","916","0","0","0",""
"19978","0","828110","1132757","THE PENNSVILLE NATIONAL BANK","Pennsville","NJ","8070","9/30/2010","8/17/2020","N","170 S. Broadway","PENN BANCSHARES INC","5","0","0","7","0","Salem","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","6/23/1969","6/23/1969","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.pennsvillenb.com","110","","110","110","0","0","0","0","0",""
"1147","10659","530655","1056657","THE PEOPLES BANK","Pratt","KS","67124","9/30/2010","8/17/2020","NM","222 S. Main St.","KREY CO LTD","10","0","0","2","0","Pratt","","","5/20/1887","1/1/1934","6/13/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.bellebank.com","0","","0","0","0","0","0","0","0",""
"12885","14724","750127","2531049","THE PEOPLES BANK","Chestertown","MD","21620","9/30/2010","8/17/2020","NM","100 Spring Ave.","PEOPLES BCORP INC","7","0","0","4","0","Kent","","","10/1/1910","1/1/1934","4/28/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.pbkc.com","1157","","1157","747","0","0","410","0","0",""
"173","9843","709031","1081314","THE PEOPLES BANK","Covington","GA","30014","9/30/2010","8/17/2020","NM","6124 Hwy. 278 Ne","PERSONS BANKING CO INC","2","0","0","4","1","Newton","12060","Atlanta-Sandy Springs-Roswell, GA","1/1/1910","1/1/1934","3/30/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","14447","","14447","384","0","5424","8639","0","0",""
"12531","0","712648","1098684","THE PEOPLES BANK","Magnolia","AR","71753","9/30/2010","8/17/2020","NM","500 N. Jackson","GOLDEN OAKS BANCSHARES INC","3","0","0","7","1","Columbia","","","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","St. louis","Southern","Southeast","0","1","www.peoplesbankmagnolia.com","0","","0","0","0","0","0","0","0",""
"1566","9137","76443","1119253","THE PEOPLES BANK","Taylorsville","KY","40071","9/30/2010","8/17/2020","NM","23 W. Main St.","LAKE VALLEY BCORP INC","2","0","0","4","1","Spencer","31140","Louisville-Jefferson County, KY-IN","2/3/1903","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","http://www.tpbtaylorsville.com","1583","","1583","925","0","150","508","0","0",""
"16152","13338","611031","1085901","THE PEOPLES BANK","Eatonton","GA","31024","9/30/2010","8/17/2020","NM","209 S. Jefferson St.","PEOPLES BANKSHARES INC","3","0","0","4","1","Putnam","","","7/15/1943","5/1/1944","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","https://www.tpbeatonton.com","5641","","5641","3969","0","1208","405","59","0",""
"6110","0","591357","2306993","THE PEOPLES BANK","Sardis","TN","38371","9/30/2010","8/17/2020","NM","34910 Hwy 104 S","1ST JACKSON BANCSHARES INC","4","0","0","8","0","Henderson","","","12/20/1920","1/1/1934","6/2/2010","Stock","0","1","FDIC","DIF","Dallas","ATLANTA","Nashville","St. louis","Southern","Southeast","0","1","http://www.thepeoplesbankoftn.com","394","","394","394","0","0","0","0","0",""
"17073","12960","575133","1081332","THE PEOPLES BANK","Willacoochee","GA","31650","9/30/2010","8/17/2020","NM","6 Fleetwood Ave E","ATKINSON CNTY BANKSHARES CORP","2","0","0","8","1","Atkinson","","","9/24/1948","1/15/1952","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","http://www.thepeoplesbank.com","323","","323","0","0","103","220","0","0",""
"15871","11552","593249","1097061","THE PEOPLES BANK","Ripley","MS","38663","9/30/2010","8/17/2020","NM","305 E. Jefferson","PEOPLES CORP THE","6","0","0","8","0","Tippah","","","3/3/1925","12/18/1941","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","West","0","1","WWW.PEOPLESRIPLEY.COM","574","","574","0","0","574","0","0","0",""
"16968","14179","285928","2916020","THE PEOPLES BANK","Iva","SC","29655","9/30/2010","8/17/2020","NM","801 E. Front St.","PEOPLES FINANCIAL GROUP INC","6","0","0","4","1","Anderson","24860","Greenville-Anderson-Mauldin, SC","1/2/1951","1/2/1951","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.peoplesbanksc.com","6814","","6814","5076","0","127","1611","0","0",""
"389","14381","378110","1427734","THE PEOPLES BANK","Gambier","OH","43022","9/30/2010","8/17/2020","NM","103 E. Wiggin St.","PEOPLES BANCSHARES GAMBIER INC","2","0","0","8","0","Knox","","","6/1/1920","1/1/1934","6/1/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.peoplesgambier.com","0","","0","0","0","0","0","0","0",""
"16603","0","446149","2574886","THE PEOPLES BANK","Marion","KY","42064","9/30/2010","8/17/2020","SM","116 S. Main","PEOPLES-MARION BCORP INC","4","0","0","4","1","Crittenden","","","10/1/1946","7/25/1947","4/14/2008","Stock","0","0","FED","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","0","1","www.thepeoplesbank-ky.com","0","","0","0","0","0","0","0","0",""
"5847","8844","271341","1099999","THE PEOPLES BANK","Mount Washington","KY","40047","9/30/2010","8/17/2020","NM","201 N. Bardstown Rd.","CROSSROADS BCORP INC","2","0","0","4","1","Bullitt","31140","Louisville-Jefferson County, KY-IN","1/1/1909","1/1/1934","6/2/2010","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","www.peoplesbankmtw.com","3690","","3690","169","0","56","3465","0","0",""
"5779","0","7045","1130409","THE PEOPLES BANK","Brownstown","IN","47220","9/30/2010","8/17/2020","NM","100 N. Main St.","TPB BCORP","4","0","0","8","0","Jackson","","","1/1/1934","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","0","1","http://www.banktpb.com","135","","135","0","0","135","0","0","0",""
"10730","0","359324","","THE PEOPLES BANK","Ewing","VA","24248","9/30/2010","8/17/2020","NM","One Main St.","","5","0","1","4","0","Lee","","","5/3/1920","1/1/1934","4/16/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","4129","","4129","3144","0","175","810","0","0",""
"13220","14779","702911","2684543","THE PEOPLES BANK CO.","Coldwater","OH","45828","9/30/2010","8/17/2020","NM","112-14 W. Main St.","PEOPLES HOLDING CO INC","7","0","0","8","0","Mercer","","","11/20/1905","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","http://www.pbcbank.com","220","","220","20","0","160","40","0","0",""
"1884","0","68345","1823587","THE PEOPLES BANK OF BULLITT COUNTY","Shepherdsville","KY","40165","9/30/2010","8/17/2020","NM","1612 Hwy. 44 E.","PEOPLES BCORP INC BULLITT CNTY","5","0","0","8","0","Bullitt","31140","Louisville-Jefferson County, KY-IN","1/1/1900","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","","440","","440","41","0","0","399","0","0",""
"9614","0","470434","2944706","THE PEOPLES BANK OF RED LEVEL","Red Level","AL","36474","9/30/2010","8/17/2020","NM","29607 Main St.","RED LEVEL FINANCIAL CORP","1","0","0","7","0","Covington","","","8/1/1914","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","WWW.PEOPLESBANKOFREDLEVEL.COM","25","","25","25","0","0","0","0","0",""
"170","0","272030","","THE PEOPLES BANK OF TALBOTTON","Talbotton","GA","31827","9/30/2010","8/17/2020","NM","26 W. Monroe St.","","1","0","0","8","0","Talbot","17980","Columbus, GA-AL","1/1/1891","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.peoplesbankofga.com","315","","315","241","0","0","3","71","0",""
"340","0","870539","1133174","THE PEOPLES BANK, BILOXI, MISSISSIPPI","Biloxi","MS","39533","9/30/2010","8/17/2020","NM","Lameuse &howard Ave.","PEOPLES FINANCIAL CORP","17","0","0","4","0","Harrison","25060","Gulfport-Biloxi-Pascagoula, MS","4/13/1896","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","thepeoples.com","2819","","2819","947","0","1272","600","0","0",""
"15046","9680","420644","2516998","THE PEOPLES COMMUNITY BANK","Mazomanie","WI","53560","9/30/2010","8/17/2020","NM","222 W. Commercial St.","PEOPLES CMTY BANCSHARES INC","5","0","0","2","0","Dane","31540","Madison, WI","11/28/1891","3/8/1935","7/28/2008","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","http://www.thepeoplescommunitybank.com","674","","674","475","0","199","0","0","0",""
"26753","10018","698322","1974443","THE PEOPLES NATIONAL BANK","Easley","SC","29640","9/30/2010","8/17/2020","N","1800 E. Main St.","PEOPLES BCORP INC","7","0","0","4","0","Pickens","24860","Greenville-Anderson-Mauldin, SC","8/7/1986","8/7/1986","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","","9594","","9594","445","0","147","9002","0","0",""
"4059","52099","942454","1066852","THE PEOPLES NATIONAL BANK OF CHECOTAH","Checotah","OK","74426","9/30/2010","8/17/2020","N","Broadway &gentry","PEOPLES NATL BANCSHARES CHECOTAH","3","0","0","8","1","Mcintosh","","","1/1/1911","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","http://www.peoplesok.com/","225","","225","0","0","225","0","0","0",""
"6649","0","484927","2293909","THE PEOPLES NATIONAL BANK OF MOUNT PLEASANT","Mount Pleasant","OH","43939","9/30/2010","8/17/2020","N","298 Union St.","PEOPLES BCORP MT PLEASANT INC","3","0","0","6","0","Jefferson","48260","Weirton-Steubenville, WV-OH","3/12/1903","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","67","","67","67","0","0","0","0","0",""
"6659","13552","431323","2438399","THE PEOPLES NATIONAL BANK OF NEW LEXINGTON","New Lexington","OH","43764","9/30/2010","8/17/2020","N","110 N. Main St.","PEOPLES NATL BANCSHARES INC","5","0","0","6","0","Perry","18140","Columbus, OH","2/15/1932","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.psbohio.com","175","","175","175","0","0","0","0","0",""
"30889","6068","943273","","THE PEOPLES SAVINGS AND LOAN COMPANY","West Liberty","OH","43357","9/30/2010","8/17/2020","SA","110 N. Detroit St.","","2","0","0","5","0","Logan","","","1/1/1890","12/26/1956","3/31/2006","Non-Stock","0","0","OTS","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.peoplessavingsonline.com","132","0","132","132","0","0","0","","0",""
"29975","4468","819172","","THE PEOPLES SAVINGS BANK","Urbana","OH","43078","9/30/2010","8/17/2020","SB","10 Monument Sq.","","2","0","0","5","0","Champaign","","","1/1/1892","5/16/1938","8/13/2010","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.thepeoplessavingsbank.com","270","","270","270","0","0","0","0","0",""
"9439","0","287922","3213892","THE PEOPLES SAVINGS BANK","New Matamoras","OH","45767","9/30/2010","8/17/2020","NM","710 2nd St.","PSB HOLDINGS INC","3","0","0","8","0","Washington","","","7/11/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","http://www.psb1911.com","0","","0","0","0","0","0","0","0",""
"8801","11588","939753","1109263","THE PEOPLES STATE BANK","Many","LA","71449","9/30/2010","8/17/2020","NM","8801 San Antonio Ave.","PSB FINANCIAL CORP","16","0","1","4","0","Sabine","","","7/1/1913","1/1/1934","6/9/2008","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","","2123","","2123","420","0","960","743","0","0",""
"16744","0","741358","1059519","THE PEOPLES STATE BANK","Cherryvale","KS","67335","9/30/2010","8/17/2020","NM","200 W. Main St.","FIRST HOWARD BANKSHARES INC","1","0","0","2","1","Montgomery","","","1/1/1880","11/4/1948","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","http://www.psbcherryvale.com","173","","173","84","0","89","0","0","0",""
"14113","12247","454546","1206676","THE PEOPLES STATE BANK","Ellettsville","IN","47429","9/30/2010","8/17/2020","NM","601 E. Temperance St.","ELLETTSVILLE BANCSHARES INC","11","0","0","4","1","Monroe","14020","Bloomington, IN","1/1/1904","3/26/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.psbanywhere.com","4658","","4658","132","773","1638","2115","0","0",""
"11722","15973","326344","","THE PEOPLES STATE BANK OF NEWTON, ILLINOIS","Newton","IL","62448","9/30/2010","8/17/2020","NM","104 W. Washington St.","","5","0","0","2","0","Jasper","","","1/1/1875","1/1/1934","1/22/2010","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.psbnewton.com","8","","8","0","0","8","0","0","0",""
"35195","0","2813491","2813503","THE PEOPLES' BANK OF ARLINGTON HEIGHTS","Arlington Height","IL","60005","9/30/2010","8/17/2020","SM","41 S. Vail Ave","PEOPLES BCORP INC","2","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/12/1999","10/12/1999","1/4/2010","Stock","0","0","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","0","","0","0","0","0","0","0","0",""
"134","15957","107431","1085947","THE PERKINS STATE BANK","Williston","FL","32696","9/30/2010","8/17/2020","NM","342 E. Noble Ave.","WILLISTON HOLDING CO","6","0","0","4","1","Levy","23540","Gainesville, FL","8/1/1913","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Gainesville","Atlanta","Southern","Southeast","0","1","","2279","","2279","563","0","1716","0","0","0",""
"3388","0","8462","2454773","THE PERRYTON NATIONAL BANK","Perryton","TX","79070","9/30/2010","8/17/2020","N","825 S. Main St.","PERRYTON BANCSHARES INC","1","0","0","2","1","Ochiltree","","","1/1/1921","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","http://www.perrytonbank.com","0","","0","0","0","0","0","0","0",""
"5317","0","257345","1210310","THE PESHTIGO NATIONAL BANK","Peshtigo","WI","54157","9/30/2010","8/17/2020","N","250 French St.","PESHTIGO NATIONAL BCORP INC","5","0","0","2","1","Marinette","","","2/4/1901","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.pnbwi.com","388","","388","183","0","205","0","0","0",""
"35075","0","2796277","","THE PHILADELPHIA TRUST COMPANY","Philadelphia","PA","19103","9/30/2010","8/17/2020","NM","1760 Market St, 2nd Fl.","","1","0","0","7","0","Philadelphia","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","4/1/1999","4/1/1999","3/31/2006","Stock","0","1","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","0","http://philadelphiatrust.com","0","","0","0","0","0","0","0","0",""
"58374","0","3489035","3812035","THE PIEDMONT BANK","Norcross","GA","30092","9/30/2010","8/17/2020","NM","5100 Peachtree Pkwy.","PIEDMONT BCORP INC","3","0","0","4","0","Gwinnett","12060","Atlanta-Sandy Springs-Roswell, GA","11/6/2006","11/6/2006","8/25/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","https://piedmont.bank/","16963","","16963","1383","0","3496","12084","0","0",""
"9526","14789","674344","2514921","THE PINERIES BANK","Stevens Point","WI","54481","9/30/2010","8/17/2020","NM","3601 Main St.","PINERIES BANKSHARES INC","2","0","0","8","1","Portage","","","6/1/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.pineries.com","257","","257","0","0","257","0","0","0",""
"5130","0","378558","1135552","THE PIONEER NATIONAL BANK OF DULUTH","Duluth","MN","55807","9/30/2010","8/17/2020","N","331 N. Central Ave.","PIONEER BANK SHARES INC","3","0","0","4","1","Saint Louis","20260","Duluth, MN-WI","1/1/1912","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","155","","155","155","0","0","0","0","0",""
"27847","384","643274","","THE PIONEER SAVINGS BANK","Cleveland","OH","44102","9/30/2010","8/17/2020","SB","6701 Detroit Ave.","","1","0","0","5","0","Cuyahoga","17460","Cleveland-Elyria, OH","1/1/1922","6/2/1938","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.psb1922.com","160","","160","160","0","0","0","0","0",""
"18089","0","300456","1058389","THE PIQUA STATE BANK","Piqua","KS","66761","9/30/2010","8/17/2020","NM","1356 Xylan Rd.","MY ANNS CORP","3","0","0","2","0","Woodson","","","1/1/1910","10/6/1959","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.piquastatebank.com","47","","47","0","0","0","16","31","0",""
"34599","0","2649177","","THE PITNEY BOWES BANK, INC.","Salt Lake City","UT","84106","9/30/2010","8/17/2020","NM","1245 E. Brickyard Rd, # 250","","1","0","0","4","0","Salt Lake","41620","Salt Lake City, UT","1/16/1998","1/16/1998","3/31/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","","0","","0","0","0","0","0","0","0",""
